permutation,score,elapsed_seconds,n_fits,fit_convergence_issues,warnings,labels_sha256
820,0.43159736399739962,121.61991216099705,370,0,0,5796b558de810cf324482b3d30868380c76f4b6f83e3f5451514562561e7ea58
821,0.45127740006751288,87.285827614992741,370,0,0,f5cda7f80bbca0468a132611c5a7ea2e677988373aff64204dd8c517a56ed035
822,0.36483097342596749,129.27779906599608,370,0,0,17efa760af05203cdbea8efd63ade68ea99c8b296835c828fff4708805fcc74f
823,0.35523490023174548,120.6577182720066,370,0,0,9df05c1061e9ad2daf1bea57201b59bf5230ac947932da031045dd02712cacc4
824,0.38044767803084611,127.0783186339977,370,0,0,3587101863c483f02dd974f7f93d5a2a5ce90a2a72ba775121b5480f0e1c459f
825,0.36711911730783942,114.39334252300614,370,0,0,4f6effd79a542b5cd76ab0c07a0b15feb7f3fb744da598a56daed18c8115b382
826,0.3267876260746494,132.6109451430093,370,0,0,7fc7eaa64852e111b7904020b97b0febf8e7f360ffd1a2eacfab62055092fb86
827,0.38588411755096652,128.09671420599625,370,0,0,46300f1cc889eb5ccffde468216c4622755b7a069f1f34aa53a2956ea157dba1
828,0.33364281255071898,130.04057475399168,370,0,0,e0d191a2dd6e007caed7c3b648ccff2d955ba1683b3c371b76ae39f953bd7858
829,0.42083676798436359,90.371585394997965,370,0,0,433e00f4de93af39fcd7e7b87f0e164a1863d6148119a442afc744487391f77f
830,0.36027597746595819,122.04617120799958,370,0,0,277e6e34bdc3e0be00b509d763cfb454064640a5f5feba7e27ac3a6c5718aebc
831,0.38869881321850419,109.37433511199195,370,0,0,63fa0f278007c72c178199608179852c5c1fb4bfd84ce1d23eaa40ba08099cb7
832,0.41166636400754492,124.37681559698832,370,0,0,7b9b182c2d89fbb486ce8dd7a28d38a1af9be2256ee2adcdd5ea0d42ce286e1c
833,0.42552620317240619,132.77970150701003,370,0,0,0e63ed51c9733e2cb747c3a71080cda5255021abaedd4922f7a5bca170f2ac92
834,0.35532331059688937,99.724164307001047,370,0,0,598e023c19d6a1ce37418f12f47b9fab9545acc5f677cf6d03b4a8a3cb0377b5
835,0.41340219858492538,122.532769190002,370,0,0,207626e845f7b7f53a4b377295a62f3266712a97200a6a8ab129fc47164e76a5
836,0.4466332892023,118.6771166959952,370,0,0,08667ef9b407a4acec41fff7b25e669016606e4b9bbac4fdbac666dd79b453c9
837,0.41889536104464747,126.49824675200216,370,0,0,e55f38ef2819da547cc06cbb0fe7855a84d3a9daaad52475adfc341dbdf9f99c
838,0.43651360300786679,94.083214266007417,370,0,0,734db7326f46e8105e23f9a6885c2522bd954cbd96027820ec246ba9f089c8cf
839,0.41017022441813172,128.15420479000022,370,0,0,54c86f5dc9c6b6de6f8976eb880e3027aea71c95ece417e3e447c8fcbab19f1a
840,0.40582422548463581,123.42717788100708,370,0,0,210a7e7b4394e30d45ecbdc8059780918472cc2e2622e4f7b6dacb4d2bc33a4a
841,0.48072680049249678,134.77266365999822,370,0,0,26e3c032de65114010f72aa23a46fadfe06aef9e48ac1edeb61ff4a7e7fd6884
842,0.42859763726048428,134.89296000899049,370,0,0,69982e7ce693df70dc811f4a7bab1f0d291835d47b4039d150fe7fe7fd90c6b1
843,0.36164524390039698,135.83521273099177,370,0,0,79f3050961cc4bf76658c4ec86ed634e450d89690e8875275589833974eff277
844,0.41332750311621258,101.92834816500545,370,0,0,f851243a702479987053a1ea1292da228e6214fea5ebac858c2d0083e16de9aa
845,0.41051086901689288,121.14611731100013,370,0,0,04ff6e4599358c8c3600fb9b94cbbd9c5f8c37b8cc6284abe9f2f0b1da94c9f1
846,0.35701376746739749,111.70433827101078,370,0,0,56c7168c6f0784b530279b33fb61dabb5b9ec7ce77fc1611c009f1f4e7b23ee6
847,0.41202470565662858,118.63458806999552,370,0,0,4ff47ee791d35fd4f261271bf6f23d92755e0fd19a07b6e2812f68e19f3e205c
848,0.42585502465566272,134.04917415999807,370,0,0,7336da6f2670f43733df7b6499894497fb38df27b9ca838bb01886a4b01bd8e8
849,0.38087109665905788,135.68271818499488,370,0,0,5040dcd9721d8b89137f016d5d11defd6b5326f98006b5cfee3a306fd489a7d7
850,0.37394026285931409,119.46971577800286,370,0,0,dfcbb84c62114d086531ae669197885e4c9a2b75a55cb5e24eed8231f4f2cd56
851,0.3994841594393298,122.46046788999227,370,0,0,6767c13f264ba7f48d767f34115f43f28ab02e3a85ca7b288261535a1e351285
852,0.37979126098333083,121.8573949129932,370,0,0,1b8ce4519ac2ebc386aee80d1d52dc9d3ccea35c1775a3671179b1dc93e2575c
853,0.3774715452257365,120.70299300599436,370,0,0,137e802bba4a77e9f52499d2e881bd22b43966e039557d574cbf25a4b65e3aff
854,0.4511222117456411,130.63301383200451,370,0,0,21b78d41a73a4c03f9e7f3dac1bab8376eaa033cb4850d587e22605733bf7295
855,0.3712626593641275,130.61055909299466,370,0,0,366a0f340839f58b95c3f2f574bd1c31dd89b1a19bcacf0eed1f1d53a1947a9e
856,0.38544108325094251,134.77534699499665,370,0,0,aadcc26f5a6a22a5ff8156aa420a17d8a89f99a7124ef4074b581282804c806f
857,0.40831069655586921,126.30612312100128,370,0,0,5138c40c2a8b25129b5946faa6b83e1f731b13f17cbf5f013c8ad6f44f19c2b7
858,0.42085601135776007,133.45857959000568,370,0,0,3f12bff396acdb82952911ff3ab305ded01eb75aded71ac3b078356f5c6c615e
859,0.37997985300563458,137.58956799798759,370,0,0,b005a845e66b016e5f10466fcfeb194204dbb0241ce7cc80dd1f667791fdf242
860,0.40541625174280338,130.21009234301164,370,0,0,dfe0b578c858152f0cdd3216935fac22eaa63dbf93cc6682d1dad1854d6ca4d1
861,0.42770035972129761,132.17310818600529,370,0,0,733daa1b2500dfc5846ceb96951ee0a19264a4bd07c98cde7c798129f911cb99
862,0.39978679484816798,121.15671609301351,370,0,0,296952b4e469c0a1f07ebe235ab10ef1698fad214f0175c89cfb466a304d6626
863,0.42126766465507498,141.23597523299395,370,0,0,3d3e3b0c88f35fbaf0f3b1654de7ab470f5cfc696399b49b2683cfbe1eb9ff70
864,0.44551270036257662,134.40852896298748,370,0,0,9a40239dc0032e2081bfcb57153d7b218a9643823fe1c1e06b1de4aee07f53f4
865,0.34793022441711319,137.25493343299604,370,0,0,690bc5a79e9ef0efc653c4faaa292b53168dc7d9eb1118578451b8bd8d08794f
866,0.37067849396496882,141.47828904300695,370,0,0,1ecbda772c2f25e3b5260b40a9f647354fa1db60f15bf3f9fa8f9fb34f6f318c
867,0.4067661257764944,143.37293107400183,370,0,0,cf523faef846163a97c4b3e0f8d57146ae969e5900c56f1bd1e64c5e23e87608
868,0.39259298888270039,104.88162005398772,370,0,0,a705fd118b1b2500dc45731a08ee385eb9c90e9fe359891446df29e6bc70a007
869,0.33553135742930768,120.00553729799869,370,0,0,308f04a0d4db7e92ac4c454e254fadd0b9004cce91f17d01254e16aaf52d77ac
870,0.41121307626727671,154.78346130999853,370,0,0,c09d27ec9c3abb57140e8a62774b4fa899d700fb41a2b4dd4f8efe909bf9fccb
871,0.4215562817347025,137.46443827399344,370,0,0,176de9c0acca8993be5e9a356408d85e57560085bfd0b476027c189a11e9fc61
872,0.46492445780242359,133.05885447299806,370,0,0,a35de6c3f345fc92f0e52cb3e6a3f2ad66d86890ae6a5306690d912fdc5e706c
873,0.3803545679666519,122.97937249598908,370,0,0,f7e5935c4b56581a4867d237726557c9bc4d287023b8a8c8963440e828153169
874,0.34586658912733531,140.30527940600587,370,0,0,9b226bc7b5ff0ec0e4593e8cf605975892488830a3dee1b2d7dbb341d6134d04
875,0.4373735832849367,135.80877791300009,370,0,0,6266cb411df0448702accdb9ec7382f0e1c8ec5e7cd6e4f6765ac1a2917d6cf3
876,0.4619620459065128,134.48926683999889,370,0,0,6fa21a9fe50617ba75427ae3f26f4b6966d450154e3cf08a6edbc43158764417
877,0.3871814413653839,131.6570731390093,370,0,0,4e858c80b3ceff76cbc5393d0a7dfc9a378b46b4516b19309627edb1061a1392
878,0.4301928973459041,127.75290122099976,370,0,0,d18ef04c74c900d39af399bb18fe30f99a8b998443e1bbea70db8a8deaa61376
879,0.4228914286485087,145.17728591700143,370,0,0,b8ddd6771b00fbe4c37f5315278446fe1cf2245abf9b5830dbc1682824f396b2
880,0.41354179105690708,146.03660341599607,370,0,0,c08ab375595991414aebf6fa1a550600d46e03aabc0af70d1bbd46f3374c3295
881,0.42239500460846691,146.9842155679944,370,0,0,7b6592554bc88d44cc18be69d6097b42815cd9be514c977e8f9c9a77e6317caf
882,0.39364010662132187,135.19672511098906,370,0,0,3c1ec89c6ee11299438b3456694d6121b896cedcba6d2d567993f2d10e80d3a2
883,0.41397780717593408,141.7069846939994,370,0,0,4259793b0e48c77a4776411fdb390828d58ceec99a79cfa18951f13c305a714c
884,0.40861586162079921,148.74344390600163,370,0,0,d061bc03339c91afdc7b70e10f3382f9f44bf35aa7bce8c87d751b153e773411
885,0.46281283489239028,125.70350381900788,370,0,0,6b8f06405a30e7bbc95e5af8459b906651addabb7abbe2f45fd0337501e65244
886,0.40910891632169921,106.00648744900536,370,0,0,96a9ff848bb73f4faac47aad4bba707813cf40f74a49f74f5d9904b6a5b1bed8
887,0.4522749684591566,135.44419679699058,370,0,0,23a2426ff493686f9ce279dc6fb0c6a4c5ca43a646c3b987ce23443e1e0b7ea4
888,0.36069065628258989,158.63244816499355,370,0,0,1d4b6ecca03ac6bfad05dbabd0f4edfb968461eb1695c6f3caf92bcdcb11e90d
889,0.36353182270657092,136.81012826999358,370,0,0,3f6ba3468b9a64970a22acf4b2ed825481b67b5c4fda770c5c887ae657f462de
890,0.39217873726514912,121.71672706700338,370,0,0,3f204705d27d507305eed641cafd1ca3f5403cf8380dc5f89cd7a15c610b8cb4
891,0.43629848937181298,143.89983526000287,370,0,0,e46647ba84ae913cfa7ab596bd39807c125b883d550850c0f29d2a37e2c4457f
892,0.42461120919149969,141.03893143800087,370,0,0,f981058b8f8c3ebdc73ed23fead2b8365f93a3d707ab2fb101da6fe79e1aeb2f
893,0.4169338989049185,142.01982254500035,370,0,0,7b55fd1ea8d00b371976985b4fce88745dcf96f54f62b614618ca65e2168e09e
894,0.40121829210126131,136.18075451000186,370,0,0,11ed2ce1f1291a8beb510185ceabe4f3134e61a4e9e712e43b0fa02dd15c2e6a
895,0.43954894008410472,126.96950394699525,370,0,0,af5f2fe84c6d8cf5e8eaaf84768fb88b2b3d1670466782b89f2f9b5b000e47d6
896,0.4312054428476737,138.88338073701016,370,0,0,5651d1893cdcb0ea743c9d14f31c9513d01767db626df649cb0cb726f76b6775
897,0.3756170785557168,129.71223340800498,370,0,0,b2ad8e31b2e27ff189e47e68e03b825f42e796fbb83fd837044f1d218c9dfee2
898,0.3836521446954631,171.11314753199986,370,0,0,6bd37051dcda3b2883d3654fec2559f003c20cd8217cd44ecbf11a1d90a758f1
899,0.44072141721394581,139.65737098299724,370,0,0,43323c032ee6af7396f87f8b5ac5b0c832684ea803d05cde6f842c5e5eb5d87d
900,0.43534380408578333,162.04675922900788,370,0,0,57365ead83914e406f8b8be7be8929e30f34c2e481924ba198c2cd18bc57fc6b
901,0.41403602084722629,139.24948003600002,370,0,0,9a42cf52fe94bc13c170ca4d0ee5ebd951fa4f3fa5858f164033798c5745a9ba
902,0.39913404749718079,137.54827141099668,370,0,0,be8b70fdccbcdb12828bd2acffb7d34a46fc95dbfcf795b5338260e3be939f69
903,0.38832853773209608,123.63592716898712,370,0,0,e1f3b054efa761c110a030880c9935efa95c0c09d878a76dbedd994562b6e59d
904,0.4106348003357741,143.06660773500334,370,0,0,492fc62149ed52bda04f5ba7b1d94cda483ac1a0a62ddda690cb558f2468b1b1
905,0.42553582488253699,141.99803126600457,370,0,0,cc9df085a2ac9911cc91fadd14c4a1980f6eb0a5fba2c92ef9105cf80a98ce4a
906,0.38493106175215508,137.18357400799869,370,0,0,8e3e36e4d493346e946b54f8107cec973094bf62330722745d3eb88c3bb64352
907,0.47118892652483357,137.30615831600153,370,0,0,8240eb5b13dadac938464047e8ae1ffc9af7638f803c6b65a5f4dd63ebef6861
908,0.35893403989262779,106.51688952300174,370,0,0,43e475f0041ab203f64c951e853ce895b50ba9fdb01bdd0322bfdb4ac81fb7f3
909,0.36612971521804188,107.00224028900266,370,0,0,d277938fe73a990d47a77613d1531c9e83b57f31b24cee027bb51f2091f0dbc8
910,0.47082390410335662,143.7627602499997,370,0,0,2866b35dbeea2293c0a83a76429d9c79927054636f2f7646d7a9347d592bfb35
911,0.41399395204886791,128.00009103999764,370,0,0,b8c62ad41477b0382ccd075ebe3a3ea565f55449c2019ee49afbbab62b252f9b
912,0.30959410177697949,128.31210209499113,370,0,0,e1ae50ff545b97ad1c3e47c893e93538c47325279c89912953360b3501a3b779
913,0.3961251700515751,102.58603444699838,370,0,0,a29ec5451d55e46fdf22e50ebffece4b19bf828b26016c86bf57179737807df4
914,0.40038697037469079,89.030447102995822,370,0,0,0fc1b14fd5eb03da821ed8ab35c3a3c934f7134f40fe27652afac1ecb2bffc74
915,0.39301499145685959,127.27610742900288,370,0,0,f31401bba78a8b3acf886c8eb3043e15addce2e13ca8360f3533020385d73e20
916,0.4377459774998983,124.0298890730046,370,0,0,7518115892beb7794cb62e5e8d5d479724b379afa6948847b66e7354385eaddc
917,0.4418483365993372,93.013136622001184,370,0,0,ca648c03708ecd24d1019d3ba14d599183e63f8200f6e96e06fcf24049031fae
918,0.41221367877501969,132.76453820000461,370,0,0,faa6ac0f598a20707b01e09498d7bb52313aa1be3d264d8b263770ef372f9da4
919,0.4076080036433255,126.9187248560047,370,0,0,4bd99cdc4b52dbf4662d3b1992bcc660ba5a30e4b90acb2f8a1cf36cc81553d6
920,0.39238876362473951,80.694364631010103,370,0,0,42ebc66d49a55cb49485e0e7d610dc8789892acc40a128c8ef2f987353ee239a
921,0.41289762082353948,78.572548916010419,370,0,0,9f471ed3eadaf873067ae8e92b229ac24a7ffed74adc59d5f19ec0a3a8faf0c6
922,0.39280651691234431,114.27678079600446,370,0,0,db22bdf539fe751e7dc26fee6461c9b7aec15651af29aceb98af37adcff1f3b6
923,0.4193016912564998,136.71350011599134,370,0,0,6b2d87dfa5da4b092acf44cbfd79fd19ff543c04be2cdda6e34b7b909b97071b
924,0.44516012433498509,135.15862558200024,370,0,0,c4429da4530bc882d1de4ed03c55aeea48ea1e24533547109eb02cdabff155d1
925,0.41130473102810627,137.14519541400659,370,0,0,c8b290d194ae4e5e107a8dea5b274ffa041d94b8bad33a94fe111c699e427dab
926,0.36056220748260431,129.41075626100064,370,0,0,a15ad10c8adab9b8dcee791e2a6c5dede03bb1ef21dd0d867ab907c10bc5eb96
927,0.38290030724159457,124.1888711520005,370,0,0,b83cb516f5c182bb56b73e4a01721c92197beacf0b9110d3eaf4bdd26b987ab8
928,0.3467224300435367,93.279968021000954,370,0,0,2a253e903682bd717e18df2754bba97240e60836e81aabec8fde2ead876a9087
929,0.41098082725812879,125.57985242299036,370,0,0,fe36d0b5854c028b90cdaa9aa2d215ff7b87bd39c3141010a5de7460b5335c22
930,0.43009677634727378,135.26791398299974,370,0,0,4ee40cc2d9c0ac3ac1ae675f9f667e065d3e4b9834d26237b4db29273749a922
931,0.4455664183706039,132.95445435600411,370,0,0,7b5f49161cb3bdba8e09895e719685c3b76b39183e161581ee5d17407e08a787
932,0.4155366495335413,133.62919977700221,370,0,0,7fc421104c0c55adc0519c5bdf2255546ce0798b23eaaad10d7428c1ec89ab3f
933,0.45335002939644342,127.63862713699928,370,0,0,0e3917e4d6755e69bc8ec95a79f6abba2c3c5365631bb83ec41f3c1d711d5b42
934,0.41223767476120488,96.052719240993596,370,0,0,ae82a8de07d4fa793a60530e75ecc6187fbae535640c816c9e98b29c993a12dc
935,0.3876779411721466,100.19884245599678,370,0,0,6c095cefbbec5765f14667eba5a5a978c336642256282c6361eda0a495cb2f9a
936,0.40112145529057092,122.91894843100454,370,0,0,ec1168c3579c0c464d6531e4d2ff2870f20c9b9021873584f52a245fd89befa2
937,0.40327110210287209,121.20645124399744,370,0,0,81d24e2fd2602d85da687609246df16e440c085d7d2d8aa2cba7abd7f9cf9c6f
938,0.45498793321112568,133.56372607398953,370,0,0,f3110ec9928bb7a22cd37e1c0405c30bdbd43cf5523a58694594a09422286127
939,0.35336262743099039,142.78309560100024,370,0,0,193f65caf7c5e84db57ae24cea2b80f7cfa77e35ff6bd85ba6e3af2ac3d1dfcd
940,0.38838631461195749,89.231438859991613,370,0,0,09584223c6f790cc4e467ea9d35ff6d32f0b10f2a1b6b25f72b258b1bb013a07
941,0.40786161639439239,133.97340341199015,370,0,0,c573105f31ddabbdd698dc596558a1ca83ce17ebce32f82401d162cac2338940
942,0.44675743460433232,129.38802803499857,370,0,0,5caed2d119ff2a3c2a94916905995f31708a7fe6ef3143b3f8428a78dfa6b6dc
943,0.40032847412272848,108.89657616100158,370,0,0,46912a2a39b8422bf481e19c186fa055e211d76fc09c762dfe880492a2e2878f
944,0.37529228529693059,129.53360619999876,370,0,0,0b701bc6b969f02e2dfc8d76bdac968f00012aad4d80675a529209cfaf85a304
945,0.4216627096546261,92.918455781007637,370,0,0,c8e7651d2f271c8a2522a2593bde4144dc29d9e573497e3487b10cebbd421433
946,0.3088014598377507,129.7182354760007,370,0,0,d9633783d286ab75d9d865fa9ee34ee1e71c57355a4b86a313dc236b55837448
947,0.4154522653762478,139.16337316999852,370,0,0,8a4e65f18cfa4d990c32f7a1c9345d954194d3e64d9fc2cf858602e4bd4362b0
948,0.3815544472456871,108.92177802699734,370,0,0,9d33556468c055d3bb8cb13f07f9b038980ac331a986f5a6d4d4a9968778c732
949,0.39453297655256991,127.63857534599084,370,0,0,2433a125a122f003d5feb3b59dc00bb435ca7e6e2b22824f9751777648994d30
950,0.35323581556354022,129.14580232801379,370,0,0,a1b0dda58b110cede904d5a07f556fc74b4600f34cd55dbb1347b26735327f11
951,0.39435084378456098,110.55575302800573,370,0,0,52a81c07fae8aed68b16ec278a45f350bcc8445cd3a4b06d29d2546263845045
952,0.36727392718057889,93.568329968999024,370,0,0,ac7d4724e1cc9ebc4cd51238e4a518f2e6777b822dade5a9301a21af469054ea
953,0.41673583739300701,131.54332929098746,370,0,0,7614f490e1c5f091b9ffe71eaa3d0c1e55981c6b86f9d8b3a8ff6c99e8c92e9c
954,0.40840880371591431,131.68618526299542,370,0,0,6623e67b79d9b22e825dc9e29d5552ab640847e85e684d59653890eab970e115
955,0.38358361382443429,101.18303751799976,370,0,0,eac140c68b946f203ed8153c3444996b7d51b918bb472b00b24d0946baa7e036
956,0.42598370578818923,130.11450591799803,370,0,0,8a70436a6bf0f24b11d3f77065f449074a97a27220d2ef0301fdbeb67f24f277
957,0.47660905670369619,138.93283102000714,370,0,0,64a8498e42c76c36ce2eecb04dbbfb27f94d1eeed0fd8d12ffb42568aa3d5b40
958,0.45935850545889512,127.75994255499972,370,0,0,61f23e80bf7793221dedce0ef6d83c961417152d3ac82fa99a9a2afd7e40e08f
959,0.42428938452182691,89.967133585989359,370,0,0,3a8246dcbbdb1026433f062701f824784f3ee9230d28f5bb754b0a82fe087f04
960,0.37602305866249047,127.07756836999032,370,0,0,5c822bcb20ed2a94a5979862dd7bb56abc42791093957f181657217143c83f48
961,0.44830208740898342,145.20915147400228,370,0,0,2f779afba0fc7320e4b7535b52c39e60ba317851980a66344db55daf0e9d0e47
962,0.40611272969471141,93.077618280993207,370,0,0,0863b0de1ca695e9170e95f2b3055e51e257711de7b94ceff051b7bc3537558d
963,0.38059323133780038,136.92843458200514,370,0,0,bbd7bff1b57f9c61991305132369b6873350793da169270b41d0edf8b6dc105e
964,0.34411293476508931,93.043213507000473,370,0,0,60d6d929fb781b6856219149458e937ef03a1cdab6c134a13c22654c7767d03e
965,0.4451322208213675,139.0493697339989,370,0,0,6ab4e8b2d17a7fec632708c23778d08d67197f38299c8815ddb3890f1eb5f712
966,0.40978705826068818,137.94036644900916,370,0,0,b34993fcca1114a733142d5a5fb0f8718ee8ccf750360b0b9cd26cf60345da2c
967,0.39919219508931642,148.60792001699156,370,0,0,398d8b77ad2f25a0c87f256a879e24a564a11a9fe94a17d50bb5839ffa1af731
968,0.51317159220194863,136.17109901500226,370,0,0,e997e6e405e31cd02b8e9e3a0498c269e5659c755f8bed405283088006e1a068
969,0.34468433557301609,95.737761694996166,370,0,0,4ab1a564b7a057907b1be431a9329ea6961e6e9e07aa558919f864c2412ae3b6
970,0.3605944023224642,90.200375922999243,370,0,0,77d71cb492faa0b85edbf69de1f534e19b9756d503bde3e5263074de4ae75341
971,0.41867463808025568,149.04461506899679,370,0,0,fb672cc2cbffa0aa85623ff98b3ed7a2de438a24909d64708b9b7169519878db
972,0.36419387779031881,133.65477637099684,370,0,0,43dada85d1fcdb1e9379e58b55c55eeb435bbe3eaab9128cec13b754059e8b6b
973,0.35908529506435227,129.70369420600764,370,0,0,0160d784a9dfbaecfa1729e7309f6f98c9c39b279546d233b49881b36f967156
974,0.44659322657881029,134.75985194901295,370,0,0,eaf0c5e708f31aeb6506f9da0da732c7bd43068fb000c96ad59ce57cfa0d188d
975,0.41521332999192062,94.444068451004554,370,0,0,2abf8696a1fdd0a1065f62affe06642b84eaab2246ecafc0b7251e46e5c10bee
976,0.41179272321724369,131.23534606699832,370,0,0,5481ac39cd06f01c03106309e5332e0aa4f5df343a51159158551bd82eb39b19
977,0.41319423372810482,142.18350880299113,370,0,0,8ae4c4408b54c835db8c1810f91422602bd74881cb7405d6491b631cf8c6841f
978,0.44639872790981611,90.404084339999841,370,0,0,e7d3da129c2c9c161eea283cc3390afc578fac00b5673974c59fbbfc0f6a0e73
979,0.43818108273090611,140.55158251000103,370,0,0,ed8a4c78edecfc5d49b4141db071ca1fd4bc9aba9d6791d2441bb9a14fbc8139
980,0.41161315708598112,133.08652818499831,370,0,0,d3959a7625adbe3a72b46d1b17b173e68ff7017e658d696c8c7b20034f45d540
981,0.38215958041613929,99.71012559600058,370,0,0,491f912fe2680c7d9b1e12e699a3cf3e567c1792c44f12dfb38b2a1b18038cfa
982,0.36633168979215908,90.06636472500395,370,0,0,0841e0426b6d3a5fa3b9907c98b95ad65e3a06889afead432da89b53660cbb64
983,0.4461514558818353,132.04441816500912,370,0,0,ee6cf33a88e890a69c7f56ea27468705850cc3a631f34b4ebf629b557f40c9cf
984,0.38098499117685197,133.63628599399817,370,0,0,5864f905e63237dc5f1af04230b41c72cb1303aa33a388485ecf387a25b0c63e
985,0.4677028458909161,128.63549470099679,370,0,0,a4dd3989acad29a5821af3d1191873a035de6ca84e1d53dc9305095835dc266b
986,0.44867321172446861,142.04231149399129,370,0,0,7c711cefd73063874ca675f605f7fc67f1b823ec1b2d300ec076e6cf912d063f
987,0.38157198854187979,87.738985755000613,370,0,0,efb120521d310de226d2816666c5f3ffd85345dd13918e263674804972e37b38
988,0.4309996183918699,93.808392885010122,370,0,0,ffd9cada66b19ed0984d379d8411187f1b959ea0807ae7cd641a9dd34e023c50
989,0.38374486701127869,134.32663741499709,370,0,0,1c7f6b059097d855cd66252a0d1b1660570d3a4712f0c8bb4d7c104ec8afce4e
990,0.45507176889299811,131.42208273299912,370,0,0,e22a64ddfa8804cbab7ab42401ff6d6070eb0b2c5723a07589c6ccb7bd34bb5a
991,0.3802844489668139,128.92051328899106,370,0,0,8768b77844ae2975f261ce0ac0a8995408316da77e91266b47da32969a21af45
992,0.40254557026541621,124.85264474998984,370,0,0,cdd54360213e525b6f3fb170c0e3598bff8c929b257f9872635909e14200599c
993,0.33695388080809502,146.39037695799198,370,0,0,fdf8f8ee21f1c4072f8b3f885636311741fab45d1ce8b7abfcf9be350c07097d
994,0.39843098805468019,88.785706515001948,370,0,0,867be8cb1e981f2442f0dea98bd2c67d72152ef5868e3469fda974e155a2d5db
995,0.38065907223455647,93.745488473999998,370,0,0,be02242688ef31c32ada7782d52521e542934473756d6e21af0ac8ae54e757ef
996,0.39754617043021961,133.82167153200135,370,0,0,a85a600322b0f2ed91b9cbe382c04aabb722398e6a31b12bdfc9dc53ff994e9c
997,0.38630695518838071,123.30163201800316,370,0,0,4ddc9af038178d31b33c010526737499510b5d41cfa272f53c7f39edcaa0f036
998,0.41897596565219369,122.66872844099998,370,0,0,606cae0db72be9a7eb56e5c295de8645cb8cdcb776488f356c70f77935765625
999,0.46320802012946838,81.823561090990552,370,0,0,2e8cd5f9e5b8ce11f324c71579f155449241fc43c65cbfa2381c399f269b588c
1000,0.40061903653082331,81.27491370800999,370,0,0,46461f4eebc476a1ff9b0f03879138481b302ad4465660bc556ae1a6ece37a73
